ano,sigla_uf,rede,ensino,ano_escolar,taxa_aprovacao
2017,RO,estadual,medio,2,85.8
2017,RO,estadual,medio,3,91.8
2017,RO,estadual,medio,4,
2017,RO,privada,fundamental,1,99.9
2017,RO,privada,fundamental,2,99.9
2017,RO,privada,fundamental,3,98.4
2017,RO,privada,fundamental,4,99.3
2017,RO,privada,fundamental,5,98.9
2017,RO,privada,fundamental,6,96.9
2017,RO,privada,fundamental,7,97
2017,RO,privada,fundamental,8,96.9
2017,RO,privada,fundamental,9,97
2017,RO,privada,medio,1,90.7
2017,RO,privada,medio,2,94.1
2017,RO,privada,medio,3,97.8
2017,RO,privada,medio,4,97.6
2017,RO,publica,fundamental,1,98.2
2017,RO,publica,fundamental,2,98.5
2017,RO,publica,fundamental,3,85.4
2017,RO,publica,fundamental,4,89.9
2017,RO,publica,fundamental,5,93.8
2017,RO,publica,fundamental,6,88.6
2017,RO,publica,fundamental,7,89.6
2017,RO,publica,fundamental,8,90.8
2017,RO,publica,fundamental,9,92.4
2017,RO,total,fundamental,1,98.3
2017,RO,total,fundamental,2,98.6
2017,RO,total,fundamental,3,86.5
2017,RO,total,fundamental,4,90.6
2017,RO,total,fundamental,5,94.2
2017,RO,total,fundamental,6,89.1
2017,RO,total,fundamental,7,90.1
2017,RO,total,fundamental,8,91.3
2017,RO,total,fundamental,9,92.7
2017,RO,total,medio,1,79.5
2017,RO,total,medio,2,86.7
2017,RO,total,medio,3,92.4
2017,RO,total,medio,4,92.1
2017,RR,estadual,fundamental,1,97.2
2017,RR,estadual,fundamental,2,96.7
2017,RR,estadual,fundamental,3,95.8
2017,RR,estadual,fundamental,4,88.3
2017,RR,estadual,fundamental,5,88.3
2017,RR,estadual,fundamental,6,85.6
2017,RR,estadual,fundamental,7,85.9
2017,RR,estadual,fundamental,8,87.3
2017,RR,estadual,fundamental,9,85.1
2017,RR,estadual,medio,1,70.9
2017,RR,estadual,medio,2,82.8
2017,RR,estadual,medio,3,89.9
2017,RR,estadual,medio,4,95.3
2017,RR,privada,fundamental,1,99.8
2017,RR,privada,fundamental,2,99.2
2017,RR,privada,fundamental,3,98.4
2017,RR,privada,fundamental,4,99
2017,RR,privada,fundamental,5,99.6
2017,RR,privada,fundamental,6,95.9
2017,RR,privada,fundamental,7,95.9
2017,RR,privada,fundamental,8,93.5
2017,RR,privada,fundamental,9,94.4
2017,RR,privada,medio,1,90.8
2017,RR,privada,medio,2,96.4
2017,RR,privada,medio,3,98
2017,RR,privada,medio,4,100
2017,RR,publica,fundamental,1,98.2
2017,RR,publica,fundamental,2,91.7
2017,RR,publica,fundamental,3,91
2017,RR,publica,fundamental,4,89.9
2017,RR,publica,fundamental,5,94.2
2017,RR,publica,fundamental,6,85.7
2017,RR,publica,fundamental,7,86.2
2017,RR,publica,fundamental,8,87.4
2017,RR,publica,fundamental,9,85.3
2017,RR,total,fundamental,1,98.4
2017,RR,total,fundamental,2,92.4
2017,RR,total,fundamental,3,91.6
2017,RR,total,fundamental,4,90.7
2017,RR,total,fundamental,5,94.5
2017,RR,total,fundamental,6,86.3
2017,RR,total,fundamental,7,86.8
2017,RR,total,fundamental,8,87.8
2017,RR,total,fundamental,9,85.9
2017,RR,total,medio,1,72.4
2017,RR,total,medio,2,84.4
2017,RR,total,medio,3,90.9
2017,RR,total,medio,4,94
2017,RS,estadual,fundamental,1,99.4
2017,RS,estadual,fundamental,2,99.5
2017,RS,estadual,fundamental,3,83.4
2017,RS,estadual,fundamental,4,88.3
2017,RS,estadual,fundamental,5,89.8
2017,RS,estadual,fundamental,6,75.6
2017,RS,estadual,fundamental,7,76
2017,RS,estadual,fundamental,8,80.9
2017,RS,estadual,fundamental,9,84.5
2017,RS,estadual,medio,1,60.4
2017,RS,estadual,medio,2,70.9
2017,RS,estadual,medio,3,84.3
2017,RS,estadual,medio,4,85.3
2017,RS,privada,fundamental,1,99.8
2017,RS,privada,fundamental,2,99.7
2017,RS,privada,fundamental,3,98.1
2017,RS,privada,fundamental,4,98.8
2017,RS,privada,fundamental,5,98.4
2017,RS,privada,fundamental,6,96.7
2017,RS,privada,fundamental,7,95.4
2017,RS,privada,fundamental,8,96
2017,RS,privada,fundamental,9,96
2017,RS,privada,medio,1,92.8
2017,RS,privada,medio,2,93
2017,RS,privada,medio,3,97.7
2017,RS,privada,medio,4,97.3
2017,RS,publica,fundamental,1,99.1
2017,RS,publica,fundamental,2,99.1
2017,RS,publica,fundamental,3,84.6
2017,RS,publica,fundamental,4,89.2
2017,RS,publica,fundamental,5,89.6
2017,RS,publica,fundamental,6,77
2017,RS,publica,fundamental,7,78.1
2017,RS,publica,fundamental,8,82.2
2017,RS,publica,fundamental,9,87.1
2017,RS,total,fundamental,1,99.2
2017,RS,total,fundamental,2,99.2
2017,RS,total,fundamental,3,86.4
2017,RS,total,fundamental,4,90.4
2017,RS,total,fundamental,5,90.7
2017,RS,total,fundamental,6,79.1
2017,RS,total,fundamental,7,79.9
2017,RS,total,fundamental,8,83.8
2017,RS,total,fundamental,9,88.2
2017,RS,total,medio,1,63.9
2017,RS,total,medio,2,72.8
2017,RS,total,medio,3,86.4
2017,RS,total,medio,4,87.3
2017,SC,estadual,fundamental,1,98.7
2017,SC,estadual,fundamental,2,98.9
2017,SC,estadual,fundamental,3,89.3
2017,SC,estadual,fundamental,4,99.3
2017,SC,estadual,fundamental,5,92.3
2017,SC,estadual,fundamental,6,85.7
2017,SC,estadual,fundamental,7,86.2
2017,SC,estadual,fundamental,8,88.5
2017,SC,estadual,fundamental,9,90.9
2017,SC,estadual,medio,1,75.5
2017,SC,estadual,medio,2,85.9
2017,SC,estadual,medio,3,84.5
2017,SC,estadual,medio,4,90
2017,SC,privada,fundamental,1,99.5
2017,SC,privada,fundamental,2,99.3
2017,SC,privada,fundamental,3,99.3
2017,SC,privada,fundamental,4,99.6
2017,SC,privada,fundamental,5,99.4
2017,SC,privada,fundamental,6,98.6
2017,SC,privada,fundamental,7,97.6
2017,SC,privada,fundamental,8,97.5
2017,SC,privada,fundamental,9,97.4
2017,SC,privada,medio,1,94.8
2017,SC,privada,medio,2,97.2
2017,SC,privada,medio,3,98
2017,SC,privada,medio,4,96.5
2017,SC,publica,fundamental,1,99.1
2017,SC,publica,fundamental,2,97.4
2017,SC,publica,fundamental,3,92.4
2017,SC,publica,fundamental,4,97.1
2017,SC,publica,fundamental,5,95
2017,SC,publica,fundamental,6,87.7
2017,SC,publica,fundamental,7,88
2017,SC,publica,fundamental,8,90
2017,SC,publica,fundamental,9,92.8
2017,SC,total,fundamental,1,99.2
2017,SC,total,fundamental,2,97.7
2017,SC,total,fundamental,3,93.3
2017,SC,total,fundamental,4,97.5
2017,SC,total,fundamental,5,95.5
2017,SC,total,fundamental,6,88.9
2017,SC,total,fundamental,7,89.1
2017,SC,total,fundamental,8,90.9
2017,SC,total,fundamental,9,93.3
2017,SC,total,medio,1,78.1
2017,SC,total,medio,2,87.5
2017,SC,total,medio,3,87.5
2017,SC,total,medio,4,91.1
2017,SE,estadual,fundamental,1,98.8
2017,SE,estadual,fundamental,2,99.3
2017,SE,estadual,fundamental,3,76.9
2017,SE,estadual,fundamental,4,84.3
2017,SE,estadual,fundamental,5,88.3
2017,SE,estadual,fundamental,6,64.9
2017,SE,estadual,fundamental,7,70.9
2017,SE,estadual,fundamental,8,75.2
2017,SE,estadual,fundamental,9,79.9
2017,SE,estadual,medio,1,63.8
2017,SE,estadual,medio,2,78.2
2017,SE,estadual,medio,3,87.2
2017,SE,estadual,medio,4,
2017,SE,privada,fundamental,1,99.2
2017,SE,privada,fundamental,2,99.3
2017,SE,privada,fundamental,3,98.1
2017,SE,privada,fundamental,4,98.1
2017,SE,privada,fundamental,5,98
2017,SE,privada,fundamental,6,93.4
2017,SE,privada,fundamental,7,93.4
2017,SE,privada,fundamental,8,96.2
2017,SE,privada,fundamental,9,93.8
2017,SE,privada,medio,1,91.4
2017,SE,privada,medio,2,95.6
2017,SE,privada,medio,3,96.6
2017,SE,privada,medio,4,
2017,SE,publica,fundamental,1,97.8
2017,SE,publica,fundamental,2,95.4
2017,SE,publica,fundamental,3,76.7
2017,SE,publica,fundamental,4,76.3
2017,SE,publica,fundamental,5,83
2017,SE,publica,fundamental,6,62.1
2017,SE,publica,fundamental,7,69.1
2017,SE,publica,fundamental,8,74.7
2017,SE,publica,fundamental,9,80.7
2017,SE,total,fundamental,1,98.2
2017,SE,total,fundamental,2,96.5
2017,SE,total,fundamental,3,81.5
2017,SE,total,fundamental,4,81
2017,SE,total,fundamental,5,86.3
2017,SE,total,fundamental,6,67.5
2017,SE,total,fundamental,7,74
2017,SE,total,fundamental,8,79.5
2017,SE,total,fundamental,9,83.8
2017,SE,total,medio,1,68.1
2017,SE,total,medio,2,81.7
2017,SE,total,medio,3,89.2
2017,SE,total,medio,4,93.9
2017,SP,estadual,fundamental,1,99.1
2017,SP,estadual,fundamental,2,99.4
2017,SP,estadual,fundamental,3,95.6
2017,SP,estadual,fundamental,4,99.4
2017,SP,estadual,fundamental,5,99.3
2017,SP,estadual,fundamental,6,93.9
2017,SP,estadual,fundamental,7,96.4
2017,SP,estadual,fundamental,8,95.2
2017,SP,estadual,fundamental,9,89.1
2017,SP,estadual,medio,1,81.3
2017,SP,estadual,medio,2,86.6
2017,SP,estadual,medio,3,92.8
2017,SP,estadual,medio,4,0
2017,SP,privada,fundamental,1,99.6
2017,SP,privada,fundamental,2,99.3
2017,SP,privada,fundamental,3,99
2017,SP,privada,fundamental,4,99.1
2017,SP,privada,fundamental,5,99.1
2017,SP,privada,fundamental,6,98.1
2017,SP,privada,fundamental,7,97.8
2017,SP,privada,fundamental,8,97.9
2017,SP,privada,fundamental,9,98.1
2017,SP,privada,medio,1,95.1
2017,SP,privada,medio,2,97.7
2017,SP,privada,medio,3,99.3
2017,SP,privada,medio,4,96.7
2017,SP,publica,fundamental,1,99.2
2017,SP,publica,fundamental,2,98.6
2017,SP,publica,fundamental,3,94.1
2017,SP,publica,fundamental,4,98.6
2017,SP,publica,fundamental,5,98.2
2017,SP,publica,fundamental,6,93.6
2017,SP,publica,fundamental,7,95
2017,SP,publica,fundamental,8,94.6
2017,SP,publica,fundamental,9,90.4
2017,SP,total,fundamental,1,99.3
2017,SP,total,fundamental,2,98.8
2017,SP,total,fundamental,3,95.1
2017,SP,total,fundamental,4,98.7
2017,SP,total,fundamental,5,98.4
2017,SP,total,fundamental,6,94.4
2017,SP,total,fundamental,7,95.6
2017,SP,total,fundamental,8,95.3
2017,SP,total,fundamental,9,92
2017,SP,total,medio,1,83.4
2017,SP,total,medio,2,88.4
2017,SP,total,medio,3,93.9
2017,SP,total,medio,4,96.3
2017,TO,estadual,fundamental,1,93.5
2017,TO,estadual,fundamental,2,96.5
2017,TO,estadual,fundamental,3,92.2
2017,TO,estadual,fundamental,4,90.9
2017,TO,estadual,fundamental,5,93.3
2017,TO,estadual,fundamental,6,84.6
2017,TO,estadual,fundamental,7,86.4
2017,TO,estadual,fundamental,8,86.9
2017,TO,estadual,fundamental,9,88.1
2017,TO,estadual,medio,1,76.5
2017,TO,estadual,medio,2,85.7
2017,TO,estadual,medio,3,92.3
2017,TO,estadual,medio,4,96.8
2017,TO,privada,fundamental,1,99.2
2017,TO,privada,fundamental,2,99.6
2017,TO,privada,fundamental,3,99.3
2017,TO,privada,fundamental,4,98.9
2017,TO,privada,fundamental,5,98.8
2017,TO,privada,fundamental,6,95.8
2017,TO,privada,fundamental,7,97
2017,TO,privada,fundamental,8,97.1
2017,TO,privada,fundamental,9,96.5
2017,TO,privada,medio,1,91.2
2017,TO,privada,medio,2,95.2
2017,TO,privada,medio,3,97.7
2017,TO,privada,medio,4,
2017,TO,publica,fundamental,1,99.3
2017,TO,publica,fundamental,2,99.2
2017,TO,publica,fundamental,3,89.6
2017,TO,publica,fundamental,4,89.3
2017,TO,publica,fundamental,5,92.9
2017,TO,publica,fundamental,6,84.6
2017,TO,publica,fundamental,7,86.8
2017,TO,publica,fundamental,8,88
2017,TO,publica,fundamental,9,89.7
2017,TO,total,fundamental,1,99.3
2017,TO,total,fundamental,2,99.2
2017,TO,total,fundamental,3,90.5
2017,TO,total,fundamental,4,90.1
2017,TO,total,fundamental,5,93.4
2017,TO,total,fundamental,6,85.4
2017,TO,total,fundamental,7,87.5
2017,TO,total,fundamental,8,88.6
2017,TO,total,fundamental,9,90.3
2017,TO,total,medio,1,77.1
2017,TO,total,medio,2,86.1
2017,TO,total,medio,3,92.7
2017,TO,total,medio,4,96.8
2019,AC,estadual,fundamental,1,98.4
2019,AC,estadual,fundamental,2,90.7
2019,AC,estadual,fundamental,3,92.7
2019,AC,estadual,fundamental,4,94.2
2019,AC,estadual,fundamental,5,95.1
2019,AC,estadual,fundamental,6,92.8
2019,AC,estadual,fundamental,7,92.8
2019,AC,estadual,fundamental,8,92.4
2019,AC,estadual,fundamental,9,92.4
2019,AC,estadual,medio,1,75.9
2019,AC,estadual,medio,2,83.9
2019,AC,estadual,medio,3,87.5
2019,AC,estadual,medio,4,91.7
2019,AC,privada,fundamental,1,99.7
2019,AC,privada,fundamental,2,99.5
2019,AC,privada,fundamental,3,99.7
2019,AC,privada,fundamental,4,99.8
2019,AC,privada,fundamental,5,99.8
2019,AC,privada,fundamental,6,99.1
2019,AC,privada,fundamental,7,99.1
2019,AC,privada,fundamental,8,99.1
2019,AC,privada,fundamental,9,98.3
2019,AC,privada,medio,1,94.8
2019,AC,privada,medio,2,96.3
2019,AC,privada,medio,3,99.4
2019,AC,privada,medio,4,
2019,AC,publica,fundamental,1,98.2
2019,AC,publica,fundamental,2,86.7
2019,AC,publica,fundamental,3,90.7
2019,AC,publica,fundamental,4,92.9
2019,AC,publica,fundamental,5,95.1
2019,AC,publica,fundamental,6,92
2019,AC,publica,fundamental,7,92.2
2019,AC,publica,fundamental,8,91.8
2019,AC,publica,fundamental,9,92.1
2019,AC,total,fundamental,1,98.3
2019,AC,total,fundamental,2,87.3
2019,AC,total,fundamental,3,91.2
2019,AC,total,fundamental,4,93.3
2019,AC,total,fundamental,5,95.3
2019,AC,total,fundamental,6,92.3
2019,AC,total,fundamental,7,92.5
2019,AC,total,fundamental,8,92.1
2019,AC,total,fundamental,9,92.4
2019,AC,total,medio,1,76.9
2019,AC,total,medio,2,84.8
2019,AC,total,medio,3,88.5
2019,AC,total,medio,4,97.1
2019,AL,estadual,fundamental,1,96.5
2019,AL,estadual,fundamental,2,98
2019,AL,estadual,fundamental,3,90.4
2019,AL,estadual,fundamental,4,97.9
2019,AL,estadual,fundamental,5,94
2019,AL,estadual,fundamental,6,87.6
2019,AL,estadual,fundamental,7,88.6
2019,AL,estadual,fundamental,8,90.3
2019,AL,estadual,fundamental,9,93.2
2019,AL,estadual,medio,1,80.6
2019,AL,estadual,medio,2,87
2019,AL,estadual,medio,3,93
2019,AL,estadual,medio,4,
2019,AL,privada,fundamental,1,99.4
2019,AL,privada,fundamental,2,99.5
2019,AL,privada,fundamental,3,97.8
2019,AL,privada,fundamental,4,99.5
2019,AL,privada,fundamental,5,98.1
2019,AL,privada,fundamental,6,96.4
2019,AL,privada,fundamental,7,96.2
2019,AL,privada,fundamental,8,96.3
2019,AL,privada,fundamental,9,96.1
2019,AL,privada,medio,1,92.5
2019,AL,privada,medio,2,96
2019,AL,privada,medio,3,97.9
2019,AL,privada,medio,4,
2019,AL,publica,fundamental,1,98.3
2019,AL,publica,fundamental,2,98.6
2019,AL,publica,fundamental,3,90.7
2019,AL,publica,fundamental,4,97.5
2019,AL,publica,fundamental,5,94
2019,AL,publica,fundamental,6,88
2019,AL,publica,fundamental,7,89.9
2019,AL,publica,fundamental,8,91.4
2019,AL,publica,fundamental,9,94.7
2019,AL,total,fundamental,1,98.5
2019,AL,total,fundamental,2,98.8
2019,AL,total,fundamental,3,92
2019,AL,total,fundamental,4,97.9
2019,AL,total,fundamental,5,94.7
2019,AL,total,fundamental,6,89.2
2019,AL,total,fundamental,7,90.9
2019,AL,total,fundamental,8,92.2
2019,AL,total,fundamental,9,95
2019,AL,total,medio,1,81.5
2019,AL,total,medio,2,87.8
2019,AL,total,medio,3,93.3
2019,AL,total,medio,4,88.1
2019,AM,estadual,fundamental,1,99.3
2019,AM,estadual,fundamental,2,99.2
2019,AM,estadual,fundamental,3,89.1
2019,AM,estadual,fundamental,4,98.9
2019,AM,estadual,fundamental,5,92.6
2019,AM,estadual,fundamental,6,90.5
2019,AM,estadual,fundamental,7,90.6
2019,AM,estadual,fundamental,8,91.4
2019,AM,estadual,fundamental,9,91.6
2019,AM,estadual,medio,1,79.1
2019,AM,estadual,medio,2,81.9
2019,AM,estadual,medio,3,86.9
2019,AM,estadual,medio,4,100
2019,AM,privada,fundamental,1,99
2019,AM,privada,fundamental,2,98.9
2019,AM,privada,fundamental,3,99
2019,AM,privada,fundamental,4,99
2019,AM,privada,fundamental,5,98.3
2019,AM,privada,fundamental,6,98.1
2019,AM,privada,fundamental,7,97.3
2019,AM,privada,fundamental,8,98.3
2019,AM,privada,fundamental,9,97.1
2019,AM,privada,medio,1,94
2019,AM,privada,medio,2,96.9
2019,AM,privada,medio,3,97.7
2019,AM,privada,medio,4,
2019,AM,publica,fundamental,1,98
2019,AM,publica,fundamental,2,97.6
2019,AM,publica,fundamental,3,85.8
2019,AM,publica,fundamental,4,94.3
2019,AM,publica,fundamental,5,89
2019,AM,publica,fundamental,6,87
2019,AM,publica,fundamental,7,89.1
2019,AM,publica,fundamental,8,90.3
2019,AM,publica,fundamental,9,91.3
2019,AM,total,fundamental,1,98.1
2019,AM,total,fundamental,2,97.8
2019,AM,total,fundamental,3,86.8
2019,AM,total,fundamental,4,94.6
2019,AM,total,fundamental,5,89.6
2019,AM,total,fundamental,6,87.7
2019,AM,total,fundamental,7,89.6
2019,AM,total,fundamental,8,90.8
2019,AM,total,fundamental,9,91.6
2019,AM,total,medio,1,79.9
2019,AM,total,medio,2,82.6
2019,AM,total,medio,3,87.4
2019,AM,total,medio,4,100
2019,AP,estadual,fundamental,1,98.4
2019,AP,estadual,fundamental,2,98.3
2019,AP,estadual,fundamental,3,79.4
2019,AP,estadual,fundamental,4,83.9
2019,AP,estadual,fundamental,5,88.6
2019,AP,estadual,fundamental,6,77.7
2019,AP,estadual,fundamental,7,84
2019,AP,estadual,fundamental,8,88.1
2019,AP,estadual,fundamental,9,86.2
2019,AP,estadual,medio,1,69.4
2019,AP,estadual,medio,2,79.3
2019,AP,estadual,medio,3,84.7
2019,AP,estadual,medio,4,88
2019,AP,privada,fundamental,1,99.7
2019,AP,privada,fundamental,2,99.5
2019,AP,privada,fundamental,3,99.3
2019,AP,privada,fundamental,4,99.4
2019,AP,privada,fundamental,5,99.7
2019,AP,privada,fundamental,6,98.6
2019,AP,privada,fundamental,7,99.4
2019,AP,privada,fundamental,8,98.7
2019,AP,privada,fundamental,9,98.7
2019,AP,privada,medio,1,96.6
2019,AP,privada,medio,2,98
2019,AP,privada,medio,3,99.3
2019,AP,privada,medio,4,
2019,AP,publica,fundamental,1,97.9
2019,AP,publica,fundamental,2,98
2019,AP,publica,fundamental,3,82.1
2019,AP,publica,fundamental,4,86.3
2019,AP,publica,fundamental,5,89.1
2019,AP,publica,fundamental,6,77
2019,AP,publica,fundamental,7,84
2019,AP,publica,fundamental,8,88
2019,AP,publica,fundamental,9,86.3
2019,AP,total,fundamental,1,98.1
2019,AP,total,fundamental,2,98.2
2019,AP,total,fundamental,3,83.6
2019,AP,total,fundamental,4,87.6
2019,AP,total,fundamental,5,90.1
2019,AP,total,fundamental,6,78.8
2019,AP,total,fundamental,7,85.3
2019,AP,total,fundamental,8,89.1
2019,AP,total,fundamental,9,87.5
2019,AP,total,medio,1,72.4
2019,AP,total,medio,2,81.7
2019,AP,total,medio,3,86.5
2019,AP,total,medio,4,91
2019,BA,estadual,fundamental,1,98
2019,BA,estadual,fundamental,2,98.8
2019,BA,estadual,fundamental,3,76.1
2019,BA,estadual,fundamental,4,82.9
2019,BA,estadual,fundamental,5,82.1
2019,BA,estadual,fundamental,6,72.5
2019,BA,estadual,fundamental,7,77.4
2019,BA,estadual,fundamental,8,80.5
2019,BA,estadual,fundamental,9,82.5
2019,BA,estadual,medio,1,69.5
2019,BA,estadual,medio,2,80.1
2019,BA,estadual,medio,3,86.2
2019,BA,estadual,medio,4,77.5
2019,BA,privada,fundamental,1,98.2
2019,BA,privada,fundamental,2,98.6
2019,BA,privada,fundamental,3,98.4
2019,BA,privada,fundamental,4,98.5
2019,BA,privada,fundamental,5,98.6
2019,BA,privada,fundamental,6,95.7
2019,BA,privada,fundamental,7,95.2
2019,BA,privada,fundamental,8,95.9
2019,BA,privada,fundamental,9,96.4
2019,BA,privada,medio,1,93
2019,BA,privada,medio,2,96.1
2019,BA,privada,medio,3,98.1
2019,BA,privada,medio,4,97.4
2019,BA,publica,fundamental,1,97.8
2019,BA,publica,fundamental,2,96.4
2019,BA,publica,fundamental,3,80.6
2019,BA,publica,fundamental,4,86.2
2019,BA,publica,fundamental,5,88.8
2019,BA,publica,fundamental,6,74.1
2019,BA,publica,fundamental,7,77.5
2019,BA,publica,fundamental,8,81.5
2019,BA,publica,fundamental,9,86.7
2019,BA,total,fundamental,1,97.9
2019,BA,total,fundamental,2,96.9
2019,BA,total,fundamental,3,83.7
2019,BA,total,fundamental,4,88.4
2019,BA,total,fundamental,5,90.4
2019,BA,total,fundamental,6,76.8
2019,BA,total,fundamental,7,79.8
2019,BA,total,fundamental,8,83.4
2019,BA,total,fundamental,9,88
2019,BA,total,medio,1,71.8
2019,BA,total,medio,2,81.9
2019,BA,total,medio,3,87.5
2019,BA,total,medio,4,81.3
2019,CE,estadual,fundamental,1,95.8
2019,CE,estadual,fundamental,2,97.3
2019,CE,estadual,fundamental,3,95.6
2019,CE,estadual,fundamental,4,92.5
2019,CE,estadual,fundamental,5,94.6
2019,CE,estadual,fundamental,6,90.3
2019,CE,estadual,fundamental,7,89.4
2019,CE,estadual,fundamental,8,91
2019,CE,estadual,fundamental,9,91.7
2019,CE,estadual,medio,1,88.9
2019,CE,estadual,medio,2,92.5
2019,CE,estadual,medio,3,96.5
2019,CE,estadual,medio,4,100
2019,CE,privada,fundamental,1,98.7
2019,CE,privada,fundamental,2,98.9
2019,CE,privada,fundamental,3,98.9
2019,CE,privada,fundamental,4,98.9
2019,CE,privada,fundamental,5,98.8
2019,CE,privada,fundamental,6,97.6
2019,CE,privada,fundamental,7,97.3
2019,CE,privada,fundamental,8,97.2
2019,CE,privada,fundamental,9,97.4
2019,CE,privada,medio,1,95
2019,CE,privada,medio,2,96
2019,CE,privada,medio,3,99
2019,CE,privada,medio,4,
2019,CE,publica,fundamental,1,99.5
2019,CE,publica,fundamental,2,99.4
2019,CE,publica,fundamental,3,97.3
2019,CE,publica,fundamental,4,96
2019,CE,publica,fundamental,5,98.1
2019,CE,publica,fundamental,6,92.7
2019,CE,publica,fundamental,7,93.3
2019,CE,publica,fundamental,8,93.8
2019,CE,publica,fundamental,9,97.6
2019,CE,total,fundamental,1,99.3
2019,CE,total,fundamental,2,99.3
2019,CE,total,fundamental,3,97.7
2019,CE,total,fundamental,4,96.6
2019,CE,total,fundamental,5,98.2
2019,CE,total,fundamental,6,93.5
2019,CE,total,fundamental,7,94
2019,CE,total,fundamental,8,94.4
2019,CE,total,fundamental,9,97.6
2019,CE,total,medio,1,89.4
2019,CE,total,medio,2,92.7
2019,CE,total,medio,3,96.7
2019,CE,total,medio,4,100
2019,DF,estadual,fundamental,1,98.7
2019,DF,estadual,fundamental,2,99.2
2019,DF,estadual,fundamental,3,85.6
2019,DF,estadual,fundamental,4,99.1
2019,DF,estadual,fundamental,5,93.2
2019,DF,estadual,fundamental,6,96.2
2019,DF,estadual,fundamental,7,81.5
2019,DF,estadual,fundamental,8,96.2
2019,DF,estadual,fundamental,9,84
2019,DF,estadual,medio,1,77
2019,DF,estadual,medio,2,85.1
2019,DF,estadual,medio,3,89.2
2019,DF,estadual,medio,4,
2019,DF,privada,fundamental,1,99.9
2019,DF,privada,fundamental,2,99.7
2019,DF,privada,fundamental,3,99.6
2019,DF,privada,fundamental,4,99.6
2019,DF,privada,fundamental,5,99.4
2019,DF,privada,fundamental,6,98.4
2019,DF,privada,fundamental,7,97.5
2019,DF,privada,fundamental,8,97.6
2019,DF,privada,fundamental,9,97.1
2019,DF,privada,medio,1,94.1
2019,DF,privada,medio,2,97.5
2019,DF,privada,medio,3,97.8
2019,DF,privada,medio,4,
2019,DF,publica,fundamental,1,98.7
2019,DF,publica,fundamental,2,99.2
2019,DF,publica,fundamental,3,85.6
2019,DF,publica,fundamental,4,99.1
2019,DF,publica,fundamental,5,93.2
2019,DF,publica,fundamental,6,96.2
2019,DF,publica,fundamental,7,81.6
2019,DF,publica,fundamental,8,96.2
2019,DF,publica,fundamental,9,84.1
2019,DF,total,fundamental,1,99.1
2019,DF,total,fundamental,2,99.3
2019,DF,total,fundamental,3,89.1
2019,DF,total,fundamental,4,99.2
2019,DF,total,fundamental,5,94.7
2019,DF,total,fundamental,6,96.8
2019,DF,total,fundamental,7,85.3
2019,DF,total,fundamental,8,96.6
2019,DF,total,fundamental,9,87.2
2019,DF,total,medio,1,80.7
2019,DF,total,medio,2,88.1
2019,DF,total,medio,3,91.5
2019,DF,total,medio,4,
2019,ES,estadual,fundamental,1,98.7
2019,ES,estadual,fundamental,2,99.1
2019,ES,estadual,fundamental,3,92.1
2019,ES,estadual,fundamental,4,94.6
2019,ES,estadual,fundamental,5,96
2019,ES,estadual,fundamental,6,87.4
2019,ES,estadual,fundamental,7,87.8
2019,ES,estadual,fundamental,8,90.5
2019,ES,estadual,fundamental,9,92.9
2019,ES,estadual,medio,1,81.4
2019,ES,estadual,medio,2,89.3
2019,ES,estadual,medio,3,96.1
2019,ES,estadual,medio,4,96.2
2019,ES,privada,fundamental,1,99.9
2019,ES,privada,fundamental,2,99.9
2019,ES,privada,fundamental,3,99.5
2019,ES,privada,fundamental,4,99.5
2019,ES,privada,fundamental,5,99.2
2019,ES,privada,fundamental,6,97.6
2019,ES,privada,fundamental,7,97.3
2019,ES,privada,fundamental,8,97.4
2019,ES,privada,fundamental,9,97.6
2019,ES,privada,medio,1,93.8
2019,ES,privada,medio,2,96.9
2019,ES,privada,medio,3,99.3
2019,ES,privada,medio,4,93
2019,ES,publica,fundamental,1,98.6
2019,ES,publica,fundamental,2,97.6
2019,ES,publica,fundamental,3,88.9
2019,ES,publica,fundamental,4,93
2019,ES,publica,fundamental,5,95.1
2019,ES,publica,fundamental,6,84.3
2019,ES,publica,fundamental,7,85.6
2019,ES,publica,fundamental,8,88.9
2019,ES,publica,fundamental,9,93.3
2019,ES,total,fundamental,1,98.8
2019,ES,total,fundamental,2,98
2019,ES,total,fundamental,3,90.2
2019,ES,total,fundamental,4,93.8
2019,ES,total,fundamental,5,95.7
2019,ES,total,fundamental,6,85.9
2019,ES,total,fundamental,7,87
2019,ES,total,fundamental,8,90
2019,ES,total,fundamental,9,93.9
2019,ES,total,medio,1,83.1
2019,ES,total,medio,2,90.3
2019,ES,total,medio,3,96.2
2019,ES,total,medio,4,94.3
2019,GO,estadual,fundamental,1,99.8
2019,GO,estadual,fundamental,2,99.4
2019,GO,estadual,fundamental,3,98.4
2019,GO,estadual,fundamental,4,97.6
2019,GO,estadual,fundamental,5,98.7
2019,GO,estadual,fundamental,6,96.1
2019,GO,estadual,fundamental,7,95.3
2019,GO,estadual,fundamental,8,95.1
2019,GO,estadual,fundamental,9,95.5
2019,GO,estadual,medio,1,89.3
2019,GO,estadual,medio,2,93
2019,GO,estadual,medio,3,96.8
2019,GO,estadual,medio,4,100
2019,GO,privada,fundamental,1,99.4
2019,GO,privada,fundamental,2,99.6
